price,log_price,bedrooms,rating,amenities_count,predicted,residual,price_flag
150.00000000000009,5.010635294096256,1.0,5.0,9,4.567772994474458,0.44286229962179835,normal
169.0,5.1298987149230735,3.0,4.65,15,5.343612715429387,-0.21371400050631362,normal
144.99999999999997,4.976733742420574,1.0,4.6,19,4.654068243456749,0.32266549896382557,normal
115.0,4.74493212836325,0.0,2.0,12,3.905618319161775,0.8393138092014754,overpriced
85.00000000000001,4.442651256490317,1.0,5.0,10,4.58084561258188,-0.13819435609156372,normal
82.99999999999989,4.4188406077965965,1.0,4.85,21,4.707982812229055,-0.2891422044324585,normal
119.99999999999996,4.787491742782046,1.0,4.65,26,4.751130436720201,0.03636130606184462,normal
119.99999999999996,4.787491742782046,1.0,4.95,21,4.7190905452520395,0.06840119753000629,normal
36.0,3.58351893845611,1.0,4.5,13,4.564524801789227,-0.9810058633331167,underpriced
100.00000000000004,4.605170185988092,1.0,4.65,15,4.607331637538549,-0.0021614515504575493,normal
150.00000000000009,5.010635294096256,2.0,4.85,22,5.089195969281897,-0.07856067518564025,normal
199.99999999999991,5.298317366548036,2.0,4.45,25,5.083982891512228,0.21433447503580805,normal
142.00000000000014,4.955827057601262,1.0,5.0,7,4.5416277582596125,0.41419929934164923,normal
74.99999999999997,4.31748811353631,1.0,4.55,18,4.635441758837834,-0.3179536453015235,normal
99.0,4.59511985013459,1.0,4.4,19,4.63185277741078,-0.03673292727618982,normal
132.00000000000009,4.8828019225863715,1.0,4.3,18,4.607672426280372,0.2751294963059996,normal
99.0,4.59511985013459,3.0,3.6,24,5.344635081654856,-0.7495152315202658,underpriced
79.99999999999997,4.382026634673881,1.0,4.9,21,4.713536678740548,-0.3315100440666665,normal
39.99999999999998,3.688879454113936,1.0,4.45,11,4.532825699062889,-0.8439462449489534,underpriced
135.00000000000003,4.90527477843843,1.0,4.95,29,4.823671490111422,0.08160328832700792,normal
55.000000000000014,4.007333185232471,1.0,5.0,16,4.659281321226418,-0.6519481359939467,normal
149.0,5.003946305945459,3.0,5.0,44,5.761595706125095,-0.7576494001796359,underpriced
95.0,4.553876891600541,1.0,5.0,14,4.633136085011572,-0.0792591934110316,normal
149.0,5.003946305945459,2.0,5.0,21,5.092784950708951,-0.08883864476349146,normal
179.99999999999986,5.1929568508902095,1.0,4.75,15,4.618439370561533,0.5745174803286766,normal
104.99999999999996,4.653960350157523,1.0,4.4,18,4.618780159303356,0.03518019085416668,normal
74.99999999999997,4.31748811353631,1.0,5.0,22,4.7377170298709546,-0.42022891633464443,normal
184.99999999999991,5.220355825078324,2.0,4.8,27,5.149005193307519,0.07135063177080525,normal
88.99999999999999,4.48863636973214,1.0,4.95,14,4.62758221850008,-0.13894584876794003,normal
79.99999999999997,4.382026634673881,1.0,4.8,17,4.650138473287871,-0.26811183861399,normal
125.00000000000004,4.8283137373023015,1.0,4.8,28,4.793937272469523,0.03437646483277845,normal
50.00000000000004,3.912023005428147,1.0,4.2,18,4.596564693257388,-0.6845416878292414,normal
115.0,4.74493212836325,1.0,5.0,8,4.554700376367035,0.19023175199621534,normal
108.00000000000004,4.68213122712422,1.0,4.8,25,4.754719418147254,-0.07258819102303438,normal
74.99999999999997,4.31748811353631,1.0,4.6,15,4.601777771027057,-0.28428965749074653,normal
147.99999999999994,4.997212273764115,2.0,4.75,15,4.986579909506952,0.010632364257162408,normal
324.99999999999994,5.783825182329737,1.0,4.0,16,4.548203990996573,1.2356211913331645,overpriced
55.000000000000014,4.007333185232471,1.0,4.4,22,4.6710706317330475,-0.6637374465005763,normal
64.00000000000003,4.158883083359672,1.0,4.8,20,4.68935632761014,-0.5304732442504676,normal
749.9999999999999,6.620073206530356,3.0,4.85,14,5.352755563367933,1.2673176431624231,overpriced
119.00000000000011,4.7791234931115305,1.0,5.0,20,4.711571793656109,0.0675516994554215,normal
115.0,4.74493212836325,0.0,5.0,17,4.304213400388422,0.44071872797482836,normal
108.00000000000004,4.68213122712422,1.0,4.7,17,4.639030740264887,0.04310048685933321,normal
141.00000000000003,4.948759890378168,1.0,4.0,16,4.548203990996573,0.40055589938159564,normal
39.99999999999998,3.688879454113936,3.0,5.0,27,5.539361198298907,-1.8504817441849708,underpriced
349.9999999999999,5.857933154483459,2.0,4.65,20,5.040835267021083,0.817097887462376,overpriced
125.00000000000004,4.8283137373023015,2.0,5.0,26,5.158148041246065,-0.32983430394376345,normal
89.99999999999967,4.4998096703302615,1.0,5.0,18,4.6854265574412635,-0.185616887111002,normal
109.00000000000009,4.691347882229144,1.0,5.0,22,4.7377170298709546,-0.046369147641810216,normal
119.00000000000011,4.7791234931115305,2.0,4.45,23,5.057837655297382,-0.2787141621858513,normal
89.99999999999967,4.4998096703302615,0.0,5.0,16,4.291140782280999,0.20866888804926287,normal
119.00000000000011,4.7791234931115305,1.0,5.0,17,4.67235393933384,0.10676955377769026,normal
45.000000000000014,3.80666248977032,1.0,4.35,8,4.482500111717636,-0.6758376219473159,normal
175.00000000000009,5.1647859739235145,1.0,5.0,10,4.58084561258188,0.5839403613416341,normal
110.00000000000004,4.700480365792417,2.0,5.0,14,5.001276623956991,-0.3007962581645742,normal
45.000000000000014,3.80666248977032,1.0,4.0,15,4.5351313728891505,-0.7284688831188304,underpriced
349.9999999999999,5.857933154483459,1.0,5.0,13,4.620063466904149,1.2378696875793098,overpriced
97.0,4.574710978503383,1.0,4.8,15,4.623993237073026,-0.049282258569642856,normal
59.99999999999993,4.0943445622220995,1.0,4.0,20,4.600494463426265,-0.5061499012041653,normal
150.00000000000009,5.010635294096256,1.0,5.0,16,4.659281321226418,0.3513539728698385,normal
128.99999999999997,4.859812404361672,1.0,4.65,43,4.97336494454639,-0.11355254018471772,normal
161.99999999999994,5.087596335232384,2.0,4.2,24,5.043140940847344,0.044455394385039426,normal
48.00000000000005,3.871201010907892,1.0,4.6,19,4.654068243456749,-0.7828672325488566,underpriced
260.00000000000017,5.5606816310155285,2.0,5.0,18,5.053567096386683,0.5071145346288457,normal
45.000000000000014,3.80666248977032,1.0,4.75,8,4.526931043809573,-0.720268554039253,normal
59.99999999999993,4.0943445622220995,1.0,4.0,16,4.548203990996573,-0.4538594287744733,normal
110.00000000000004,4.700480365792417,1.0,4.85,12,4.590329249262249,0.11015111653016785,normal
70.00000000000003,4.248495242049359,0.0,5.0,15,4.278068164173576,-0.029572922124216916,normal
100.00000000000004,4.605170185988092,1.0,5.0,20,4.711571793656109,-0.1064016076680172,normal
122.00000000000004,4.804021044733257,0.0,5.0,17,4.304213400388422,0.49980764434483493,normal
138.00000000000006,4.927253685157205,1.0,4.45,21,4.663551880137118,0.2637018050200872,normal
64.99999999999999,4.174387269895637,0.0,4.0,10,4.101627743406617,0.07275952648901995,normal
55.000000000000014,4.007333185232471,1.0,4.95,20,4.706017927144616,-0.6986847419121451,normal
125.00000000000004,4.8283137373023015,1.0,4.0,14,4.522058754781727,0.30625498252057426,normal
39.99999999999998,3.688879454113936,1.0,4.7,20,4.6782485945871555,-0.9893691404732197,underpriced
478.99999999999983,6.171700597410915,4.0,4.8,29,5.9114315074132024,0.2602690899977125,normal
699.9999999999985,6.551080335043403,3.0,4.95,22,5.4684442412503,1.082636093793103,overpriced
55.000000000000014,4.007333185232471,1.0,4.8,15,4.623993237073026,-0.6166600518405545,normal
198.99999999999997,5.293304824724492,2.0,4.8,23,5.096714720877827,0.1965901038466651,normal
59.99999999999993,4.0943445622220995,1.0,4.25,10,4.497537614909497,-0.40319305268739747,normal
144.99999999999997,4.976733742420574,1.0,4.7,5,4.4821593229758125,0.49457441944476166,normal
50.00000000000004,3.912023005428147,1.0,5.0,5,4.515482522044766,-0.6034595166166192,normal
64.99999999999999,4.174387269895637,1.0,4.7,31,4.822047393768807,-0.6476601238731705,normal
57.999999999999986,4.060443010546419,1.0,5.0,2,4.476264667722498,-0.4158216571760791,normal
135.00000000000003,4.90527477843843,1.0,4.4,15,4.579562304981088,0.325712473457342,normal
104.99999999999996,4.653960350157523,1.0,4.45,7,4.480535226633198,0.17342512352432493,normal
88.99999999999999,4.48863636973214,1.0,4.65,14,4.594259019431127,-0.10562264969898738,normal
279.9999999999999,5.634789603169249,3.0,4.5,18,5.366168970217179,0.2686206329520706,normal
324.99999999999994,5.783825182329737,2.0,5.0,9,4.9359135334198765,0.8479116489098608,overpriced
74.99999999999997,4.31748811353631,1.0,4.45,18,4.624334025814849,-0.30684591227853897,normal
379.0,5.937536205082426,3.0,4.8,32,5.582508822790052,0.3550273822923744,normal
59.99999999999993,4.0943445622220995,2.0,5.0,9,4.9359135334198765,-0.841568971197777,underpriced
79.99999999999997,4.382026634673881,1.0,4.95,20,4.706017927144616,-0.3239912924707351,normal
129.99999999999997,4.867534450455582,1.0,4.65,13,4.581186401323704,0.2863480491318784,normal
159.00000000000014,5.068904202220232,2.0,4.9,22,5.094749835793389,-0.025845633573156945,normal
62.00000000000001,4.127134385045092,0.0,4.8,14,4.242780080020184,-0.11564569497509236,normal
199.99999999999991,5.298317366548036,2.0,5.0,19,5.066639714494105,0.2316776520539312,normal
87.0,4.465908118654584,1.0,4.7,25,4.74361168512427,-0.2777035664696861,normal
32.0,3.4657359027997265,1.0,5.0,12,4.606990848796727,-1.1412549459970003,underpriced
142.99999999999994,4.962844630259907,1.0,4.0,12,4.495913518566882,0.46693111169302526,normal
270.00000000000006,5.598421958998375,1.0,5.0,19,4.698499175548687,0.8999227834496883,overpriced
79.99999999999997,4.382026634673881,1.0,4.9,23,4.739681914955393,-0.35765528028151206,normal
48.00000000000005,3.871201010907892,1.0,5.0,26,4.7900075023006465,-0.9188064913927545,underpriced
32.999999999999986,3.49650756146648,1.0,4.0,6,4.417477809922344,-0.9209702484558644,underpriced
275.00000000000057,5.6167710976665735,2.0,4.5,26,5.102609376131142,0.514161721535431,normal
110.00000000000004,4.700480365792417,2.0,3.5,2,4.67778921132315,0.022691154469266728,normal
139.00000000000009,4.934473933130692,1.0,4.95,23,4.745235781466885,0.1892381516638073,normal
125.00000000000004,4.8283137373023015,2.0,4.5,19,5.0111010493791825,-0.18278731207688104,normal
100.00000000000004,4.605170185988092,1.0,4.3,15,4.568454571958103,0.036715614029988686,normal
88.99999999999999,4.48863636973214,0.0,4.5,23,4.327110443918036,0.16152592581410374,normal
850.0000000000003,6.745236349484363,1.0,5.0,26,4.7900075023006465,1.955228847183716,overpriced
55.000000000000014,4.007333185232471,1.0,5.0,13,4.620063466904149,-0.612730281671678,normal
34.99999999999998,3.555348061489413,1.0,4.9,12,4.595883115773741,-1.0405350542843284,underpriced
499.99999999999983,6.214608098422191,3.0,4.9,24,5.489035610953653,0.7255724874685381,overpriced
683.9999999999986,6.527957917622548,3.0,5.0,41,5.722377851802827,0.8055800658197212,overpriced
150.00000000000009,5.010635294096256,2.0,4.7,21,5.059461751639997,-0.04882645754374071,normal
70.00000000000003,4.248495242049359,1.0,4.65,15,4.607331637538549,-0.35883639548919,normal
100.00000000000004,4.605170185988092,1.0,4.8,20,4.68935632761014,-0.08418614162204818,normal
100.00000000000004,4.605170185988092,1.0,3.0,18,4.463271896981575,0.1418982890065168,normal
254.99999999999991,5.541263545158426,1.0,5.0,15,4.646208703118995,0.8950548420394311,overpriced
100.00000000000004,4.605170185988092,2.0,4.95,30,5.204884647164263,-0.5997144611761716,normal
161.00000000000003,5.081404364984463,1.0,5.0,30,4.842297974730338,0.2391063902541255,normal
89.99999999999967,4.4998096703302615,0.0,4.4,9,4.132986057391132,0.3668236129391298,normal
100.00000000000004,4.605170185988092,1.0,4.75,24,4.736092933528338,-0.13092274754024658,normal
81.00000000000003,4.394449154672439,1.0,3.5,13,4.453447471559382,-0.058998316886943236,normal
263.99999999999994,5.575949103146316,2.0,4.85,19,5.049978114959628,0.5259709881866881,normal
133.99999999999997,4.897839799950911,1.0,4.55,10,4.5308608139784505,0.3669789859724606,normal
239.99999999999977,5.48063892334199,2.0,5.0,42,5.367309930964831,0.11332899237715921,normal
68.00000000000001,4.219507705176107,0.0,5.0,9,4.199632455529039,0.019875249647068216,normal
38.99999999999999,3.6635616461296463,1.0,5.0,30,4.842297974730338,-1.1787363286006913,underpriced
74.99999999999997,4.31748811353631,1.0,4.85,23,4.734128048443901,-0.41663993490759044,normal
74.99999999999997,4.31748811353631,1.0,4.75,28,4.78838340595803,-0.47089529242172024,normal
78.0,4.356708826689592,0.0,4.7,11,4.192454492674931,0.16425433401466094,normal
175.00000000000009,5.1647859739235145,1.0,5.0,14,4.633136085011572,0.5316498889119421,normal
144.99999999999997,4.976733742420574,0.0,4.9,24,4.384613994117397,0.592119748303177,normal
150.00000000000009,5.010635294096256,3.0,4.75,15,5.354720448452371,-0.3440851543561143,normal
139.99999999999994,4.941642422609304,1.0,5.0,16,4.659281321226418,0.28236110138288595,normal
248.99999999999972,5.5174528964647065,2.0,4.65,28,5.145416211880465,0.37203668458424133,normal
110.00000000000004,4.700480365792417,1.0,4.85,23,4.734128048443901,-0.03364768265148399,normal
100.00000000000004,4.605170185988092,1.0,5.0,13,4.620063466904149,-0.01489328091605735,normal
85.00000000000001,4.442651256490317,1.0,4.65,9,4.528895928894013,-0.08624467240369604,normal
99.0,4.59511985013459,1.0,4.6,19,4.654068243456749,-0.05894839332215884,normal
45.000000000000014,3.80666248977032,1.0,4.85,19,4.681837576014209,-0.8751750862438885,underpriced
125.00000000000004,4.8283137373023015,1.0,5.0,27,4.803080120408069,0.025233616894232647,normal
109.00000000000009,4.691347882229144,2.0,5.0,24,5.132002805031219,-0.4406549228020751,normal
249.9999999999999,5.521460917862246,2.0,4.0,23,5.007852856693952,0.513608061168294,normal
79.99999999999997,4.382026634673881,1.0,5.0,24,4.7638622660858,-0.3818356314119189,normal
115.0,4.74493212836325,2.0,5.0,15,5.014349242064414,-0.26941711370116384,normal
175.00000000000009,5.1647859739235145,2.0,5.0,17,5.04049447827926,0.1242914956442549,normal
34.99999999999998,3.555348061489413,1.0,4.95,14,4.62758221850008,-1.0722341570106666,underpriced
275.00000000000057,5.6167710976665735,2.0,4.85,22,5.089195969281897,0.5275751283846768,normal
195.0,5.272999558563747,3.0,5.0,15,5.382489781009832,-0.10949022244608564,normal
175.00000000000009,5.1647859739235145,0.0,4.85,17,4.287551800853945,0.8772341730695699,overpriced
128.99999999999997,4.859812404361672,1.0,4.35,20,4.63937152900671,0.22044087535496182,normal
99.0,4.59511985013459,1.0,5.0,33,4.881515829052606,-0.2863959789180166,normal
89.99999999999967,4.4998096703302615,1.0,4.7,31,4.822047393768807,-0.32223772343854584,normal
95.0,4.553876891600541,1.0,3.75,18,4.5465798946539575,0.007296996946583256,normal
175.00000000000009,5.1647859739235145,1.0,4.7,26,4.756684303231693,0.40810167069182146,normal
98.00000000000004,4.584967478670572,1.0,4.8,23,4.728574181932409,-0.14360670326183644,normal
99.0,4.59511985013459,1.0,4.35,7,4.469427493610214,0.12569235652437616,normal
129.99999999999997,4.867534450455582,3.0,4.5,9,5.248515407250373,-0.38098095679479105,normal
65.99999999999997,4.189654742026425,1.0,3.0,0,4.227964771047963,-0.03831002902153813,normal
119.99999999999996,4.787491742782046,1.0,4.65,12,4.5681137832162815,0.21937795956576434,normal
74.99999999999997,4.31748811353631,1.0,4.45,7,4.480535226633198,-0.16304711309688802,normal
100.00000000000004,4.605170185988092,1.0,4.9,17,4.661246206310856,-0.05607602032276393,normal
161.99999999999994,5.087596335232384,0.0,4.65,18,4.278408952915399,0.8091873823169848,overpriced
79.99999999999997,4.382026634673881,1.0,5.0,13,4.620063466904149,-0.23803683223026795,normal
395.00000000000006,5.978885764901122,3.0,4.95,21,5.455371623142877,0.5235141417582447,normal
125.00000000000004,4.8283137373023015,1.0,4.75,18,4.657657224883802,0.17065651241849977,normal
150.00000000000009,5.010635294096256,1.0,5.0,13,4.620063466904149,0.39057182719210726,normal
62.00000000000001,4.127134385045092,1.0,5.0,20,4.711571793656109,-0.5844374086110173,normal
150.00000000000009,5.010635294096256,2.0,4.65,0,4.779382904872626,0.23125238922363067,normal
184.99999999999991,5.220355825078324,2.0,5.0,22,5.105857568816374,0.11449825626195054,normal
389.0000000000005,5.963579343618448,2.0,5.0,37,5.301946840427716,0.6616325031907317,normal
50.00000000000004,3.912023005428147,1.0,4.65,16,4.620404255645973,-0.7083812502178257,normal
195.0,5.272999558563747,1.0,5.0,24,4.7638622660858,0.5091372924779467,normal
70.00000000000003,4.248495242049359,1.0,4.55,17,4.62236914073041,-0.37387389868105103,normal
81.99999999999994,4.4067192472642525,0.0,4.65,27,4.396062515882205,0.010656731382047369,normal
89.99999999999967,4.4998096703302615,0.0,4.6,16,4.2467098501890606,0.2530998201412009,normal
85.00000000000001,4.442651256490317,1.0,5.0,16,4.659281321226418,-0.21663006473610125,normal
199.99999999999991,5.298317366548036,1.0,5.0,15,4.646208703118995,0.6521086634290416,normal
109.00000000000009,4.691347882229144,1.0,4.8,21,4.702428945717563,-0.011081063488418863,normal
460.00000000000097,6.131226489483143,3.0,5.0,18,5.421707635332101,0.7095188541510415,normal
324.99999999999994,5.783825182329737,1.0,4.0,17,4.561276609103996,1.2225485732257413,overpriced
28.99999999999999,3.3672958299864737,1.0,4.5,17,4.616815274218918,-1.249519444232444,underpriced
39.99999999999998,3.688879454113936,1.0,4.0,13,4.508986136674304,-0.8201066825603682,underpriced
499.99999999999983,6.214608098422191,2.0,5.0,19,5.066639714494105,1.1479683839280863,overpriced
79.99999999999997,4.382026634673881,1.0,4.85,14,4.616474485477095,-0.23444785080321395,normal
59.99999999999993,4.0943445622220995,1.0,4.65,13,4.581186401323704,-0.4868418391016043,normal
169.9999999999999,5.135798437050261,1.0,5.0,9,4.567772994474458,0.5680254425758031,normal
125.00000000000004,4.8283137373023015,1.0,4.9,18,4.674318824418279,0.15399491288402256,normal
175.00000000000009,5.1647859739235145,0.0,5.0,14,4.264995546066153,0.8997904278573614,overpriced
64.99999999999999,4.174387269895637,1.0,4.75,12,4.579221516239265,-0.4048342463436283,normal
95.0,4.553876891600541,1.0,5.0,15,4.646208703118995,-0.09233181151845393,normal
217.00000000000003,5.37989735354046,1.0,4.85,17,4.655692339799363,0.7242050137410967,overpriced
249.9999999999999,5.521460917862246,1.0,4.95,19,4.692945309037194,0.828515608825052,overpriced
295.0000000000001,5.68697535633982,2.0,4.95,28,5.178739410949418,0.5082359453904024,normal
55.000000000000014,4.007333185232471,1.0,5.0,13,4.620063466904149,-0.612730281671678,normal
400.0000000000002,5.991464547107983,4.0,4.65,22,5.803261581126766,0.18820296598121633,normal
82.99999999999989,4.4188406077965965,1.0,4.55,21,4.674659613160102,-0.2558190053635059,normal
46.0,3.828641396489095,1.0,1.0,11,4.149608909769927,-0.3209675132808316,normal
42.99999999999996,3.7612001156935615,1.0,4.55,10,4.5308608139784505,-0.769660698284889,underpriced
289.0000000000003,5.666426688112433,2.0,4.9,19,5.055531981471121,0.6108947066413126,normal
275.00000000000057,5.6167710976665735,1.0,4.8,18,4.663211091395294,0.953560006271279,overpriced
175.00000000000009,5.1647859739235145,1.0,5.0,43,5.012242010126835,0.15254396379667945,normal
50.00000000000004,3.912023005428147,1.0,4.35,21,4.652444147114133,-0.7404211416859865,underpriced
59.000000000000014,4.07753744390572,1.0,3.8,15,4.5129159068431814,-0.43537846293746174,normal
198.0,5.288267030694535,1.0,4.75,22,4.709947697313493,0.5783193333810424,normal
41.999999999999986,3.737669618283368,1.0,4.45,12,4.5458983171703125,-0.8082286988869445,underpriced
74.99999999999997,4.31748811353631,1.0,4.9,17,4.661246206310856,-0.3437580927745456,normal
358.9999999999999,5.883322388488279,0.0,4.0,21,4.245426542588269,1.63789584590001,overpriced
79.99999999999997,4.382026634673881,1.0,5.0,13,4.620063466904149,-0.23803683223026795,normal
149.0,5.003946305945459,1.0,4.65,11,4.555041165108858,0.44890514083660094,normal
138.00000000000006,4.927253685157205,1.0,4.7,23,4.717466448909424,0.20978723624778084,normal
79.99999999999997,4.382026634673881,1.0,4.7,16,4.625958122157464,-0.24393148748358318,normal
88.99999999999999,4.48863636973214,1.0,4.75,10,4.553076280024419,-0.06443991029227902,normal
48.00000000000005,3.871201010907892,1.0,4.6,18,4.640995625349325,-0.7697946144414334,underpriced
119.00000000000011,4.7791234931115305,0.0,4.55,13,4.201938129355301,0.5771853637562296,normal
99.0,4.59511985013459,0.0,4.5,12,4.183311644736385,0.41180820539820484,normal
119.99999999999996,4.787491742782046,1.0,5.0,16,4.659281321226418,0.1282104215556279,normal
207.99999999999997,5.337538079701318,1.0,5.0,25,4.776934884193223,0.5606031955080946,normal
179.99999999999986,5.1929568508902095,1.0,4.8,23,4.728574181932409,0.4643826689578008,normal
125.00000000000004,4.8283137373023015,1.0,5.0,23,4.750789647978378,0.07752408932392374,normal
50.00000000000004,3.912023005428147,1.0,4.8,21,4.702428945717563,-0.7904059402894164,underpriced
179.0,5.187385805840755,3.0,5.0,26,5.526288580191483,-0.33890277435072846,normal
249.9999999999999,5.521460917862246,1.0,4.0,15,4.5351313728891505,0.9863295449730956,overpriced
52.000000000000036,3.951243718581428,1.0,4.65,12,4.5681137832162815,-0.6168700646348535,normal
184.99999999999991,5.220355825078324,0.0,4.8,21,4.334288406772144,0.8860674183061805,overpriced
88.00000000000003,4.477336814478207,0.0,5.0,21,4.356503872818113,0.12083294166009395,normal
1100.000000000001,7.0030654587864625,1.0,5.0,18,4.6854265574412635,2.317638901345199,overpriced
249.9999999999999,5.521460917862246,3.0,5.0,22,5.473998107761792,0.04746281010045372,normal
125.00000000000004,4.8283137373023015,1.0,4.8,28,4.793937272469523,0.03437646483277845,normal
64.99999999999999,4.174387269895637,1.0,4.6,16,4.61485038913448,-0.44046311923884307,normal
103.0000000000001,4.634728988229637,1.0,4.85,26,4.773345902766169,-0.13861691453653258,normal
85.00000000000001,4.442651256490317,1.0,4.0,12,4.495913518566882,-0.05326226207656504,normal
135.00000000000003,4.90527477843843,1.0,4.6,10,4.536414680489942,0.3688600979484873,normal
135.00000000000003,4.90527477843843,1.0,4.85,17,4.655692339799363,0.2495824386390666,normal
64.99999999999999,4.174387269895637,0.0,4.9,20,4.332323521687706,-0.15793625179206927,normal
150.00000000000009,5.010635294096256,2.0,4.5,9,4.880374868304954,0.13026042579130248,normal
79.0,4.3694478524670215,0.0,4.5,18,4.261747353380922,0.10770049908609991,normal
